Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-03-21;Mozambique;225211;2200;0;0.98;0.00;99.02
2022-03-21;Nicaragua;18290;228;0;1.25;0.00;98.75
2022-03-21;Nouvelle-Zélande;519520;177;0;0.03;0.00;99.97
2022-03-21;Philippines;3674694;58276;0;1.59;0.00;98.41
2022-03-21;Palestine;654954;5641;0;0.86;0.00;99.14
2022-03-21;Roumanie;2818275;64697;0;2.30;0.00;97.70
2022-03-21;Seychelles;39883;163;0;0.41;0.00;99.59
2022-03-21;Suriname;79025;1324;0;1.68;0.00;98.32
2022-03-21;Trinité-et-Tobago;135328;3716;0;2.75;0.00;97.25
2022-03-21;Venezuela;519724;5670;0;1.09;0.00;98.91
2022-03-21;Samoa;229;0;0;0.00;0.00;100.00
2022-03-21;Zimbabwe;244685;5429;0;2.22;0.00;97.78
2022-03-21;Afghanistan;177191;7654;0;4.32;0.00;95.68
2022-03-21;Angola;99010;1900;0;1.92;0.00;98.08
2022-03-21;Belgique;3728945;30575;0;0.82;0.00;99.18
2022-03-21;Saint Barthélemy;3805;6;0;0.16;0.00;99.84
2022-03-21;Bhoutan;22385;9;0;0.04;0.00;99.96
2022-03-21;République Tchèque;3740174;39374;0;1.05;0.00;98.95
2022-03-21;Algérie;265562;6872;0;2.59;0.00;97.41
2022-03-21;Espagne;11324637;101703;0;0.90;0.00;99.10
2022-03-21;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-21;Guyane Française;78326;394;0;0.50;0.00;99.50
2022-03-21;Guinée;36459;440;0;1.21;0.00;98.79
2022-03-21;Croatie;1084304;15451;0;1.42;0.00;98.58
2022-03-21;Italie;13895188;157904;0;1.14;0.00;98.86
2022-03-21;Kirghizistan;200818;2980;0;1.48;0.00;98.52
2022-03-21;Corée du Sud;9936540;13141;0;0.13;0.00;99.87
2022-03-21;Sainte-Lucie;22891;365;0;1.59;0.00;98.41
2022-03-21;Luxembourg;201718;1015;0;0.50;0.00;99.50
2022-03-21;Montenegro;232249;2696;0;1.16;0.00;98.84
2022-03-21;Birmanie;609288;19425;0;3.19;0.00;96.81
2022-03-21;Malaisie;4010952;34463;0;0.86;0.00;99.14
2022-03-21;Nigéria;255103;3142;0;1.23;0.00;98.77
2022-03-21;Papouasie-Nouvelle-Guinée;41533;639;0;1.54;0.00;98.46
2022-03-21;Réunion;318695;689;0;0.22;0.00;99.78
2022-03-21;Îles Salomon;9851;127;0;1.29;0.00;98.71
2022-03-21;Slovénie;937936;6449;0;0.69;0.00;99.31
2022-03-21;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-21;Eswatini;69563;1392;0;2.00;0.00;98.00
2022-03-21;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-21;Turquie;14708850;97347;0;0.66;0.00;99.34
2022-03-21;St-Vincent / Grenadines;8329;106;0;1.27;0.00;98.73
2022-03-21;Ouganda;163768;3595;0;2.20;0.00;97.80
2022-03-21;Zambie;315892;3963;0;1.25;0.00;98.75
2022-03-21;Émirats Arabes Unis;888070;2302;0;0.26;0.00;99.74
2022-03-21;Australie;3996431;5763;0;0.14;0.00;99.86
2022-03-21;Bangladesh;1950725;29117;0;1.49;0.00;98.51
2022-03-21;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-21;Bahamas;33230;787;0;2.37;0.00;97.63
2022-03-21;Canada;3413117;37254;0;1.09;0.00;98.91
2022-03-21;Côte d'Ivoire;81667;796;0;0.97;0.00;99.03
2022-03-21;Costa Rica;831152;8244;0;0.99;0.00;99.01
2022-03-21;Chypre;382642;920;0;0.24;0.00;99.76
2022-03-21;République Dominicaine;577354;4375;0;0.76;0.00;99.24
2022-03-21;Érythrée;9723;103;0;1.06;0.00;98.94
2022-03-21;Géorgie;1642242;16671;0;1.02;0.00;98.98
2022-03-21;Gambie;11978;365;0;3.05;0.00;96.95
2022-03-21;Guatemala;816653;17241;0;2.11;0.00;97.89
2022-03-21;Honduras;418300;10857;0;2.60;0.00;97.40
2022-03-21;Israël;3785806;10431;0;0.28;0.00;99.72
2022-03-21;Islande;173796;91;0;0.05;0.00;99.95
2022-03-21;Kenya;323289;5647;0;1.75;0.00;98.25
2022-03-21;Liban;1088595;10252;0;0.94;0.00;99.06
2022-03-21;Lituanie;993953;8736;0;0.88;0.00;99.12
2022-03-21;Moldavie;510700;11389;0;2.23;0.00;97.77
2022-03-21;Mali;30454;727;0;2.39;0.00;97.61
2022-03-21;Mexique;5634829;322092;0;5.72;0.00;94.28
2022-03-21;Mauritanie;58665;981;0;1.67;0.00;98.33
2022-03-21;Polynésie Française;71469;645;0;0.90;0.00;99.10
2022-03-21;Qatar;360109;677;0;0.19;0.00;99.81
2022-03-21;Arabie Saoudite;749730;9030;0;1.20;0.00;98.80
2022-03-21;Sénégal;85831;1964;0;2.29;0.00;97.71
2022-03-21;Syrie;55577;3127;0;5.63;0.00;94.37
2022-03-21;Tonga;3418;2;0;0.06;0.00;99.94
2022-03-21;Thaïlande;3398792;24417;0;0.72;0.00;99.28
2022-03-21;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-21;Vatican;29;0;0;0.00;0.00;100.00
2022-03-21;Vanuatu;1025;1;0;0.10;0.00;99.90
2022-03-21;Afrique du Sud;3704784;99890;0;2.70;0.00;97.30
2022-03-21;Andorre;39234;153;0;0.39;0.00;99.61
2022-03-21;Arménie;422328;8598;0;2.04;0.00;97.96
2022-03-21;Autriche;3498075;15432;0;0.44;0.00;99.56
2022-03-21;Barbade;57800;329;0;0.57;0.00;99.43
2022-03-21;Burundi;38372;38;0;0.10;0.00;99.90
2022-03-21;Brésil;29650082;657595;0;2.22;0.00;97.78
2022-03-21;Belize;57168;654;0;1.14;0.00;98.86
2022-03-21;Suisse;3329950;13445;0;0.40;0.00;99.60
2022-03-21;Colombie;6081639;139471;0;2.29;0.00;97.71
2022-03-21;Dominique;11745;62;0;0.53;0.00;99.47
2022-03-21;Grenade;13936;217;0;1.56;0.00;98.44
2022-03-21;Irlande;1390177;6664;0;0.48;0.00;99.52
2022-03-21;Iran;7142287;139662;0;1.96;0.00;98.04
2022-03-21;Japon;6127897;27180;0;0.44;0.00;99.56
2022-03-21;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-21;Laos;154094;649;0;0.42;0.00;99.58
2022-03-21;Lesotho;32775;697;0;2.13;0.00;97.87
2022-03-21;Monaco;10175;54;0;0.53;0.00;99.47
2022-03-21;Macédoine;303418;9184;0;3.03;0.00;96.97
2022-03-21;Martinique;138039;909;0;0.66;0.00;99.34
2022-03-21;Malawi;85563;2626;0;3.07;0.00;96.93
2022-03-21;Niger;8794;308;0;3.50;0.00;96.50
2022-03-21;Népal;978196;11950;0;1.22;0.00;98.78
2022-03-21;Pérou;3541994;211924;0;5.98;0.00;94.02
2022-03-21;Paraguay;647268;18599;0;2.87;0.00;97.13
2022-03-21;Rwanda;129658;1459;0;1.13;0.00;98.87
2022-03-21;Singapour;1022555;1208;0;0.12;0.00;99.88
2022-03-21;Saint-Marin;14968;112;0;0.75;0.00;99.25
2022-03-21;El Salvador;161052;4113;0;2.55;0.00;97.45
2022-03-21;Togo;36882;272;0;0.74;0.00;99.26
2022-03-21;Tunisie;1029762;28065;0;2.73;0.00;97.27
2022-03-21;Tanzanie;33773;800;0;2.37;0.00;97.63
2022-03-21;Ouzbékistan;237508;1637;0;0.69;0.00;99.31
2022-03-21;Viet Nam;8089761;41949;0;0.52;0.00;99.48
2022-03-21;Mayotte;36800;187;0;0.51;0.00;99.49
2022-03-20;Mayotte;36745;187;0;0.51;0.00;99.49
2022-03-20;Viet Nam;7958048;41880;0;0.53;0.00;99.47
2022-03-20;Ouzbékistan;237476;1637;0;0.69;0.00;99.31
2022-03-20;Tanzanie;33773;800;0;2.37;0.00;97.63
2022-03-20;Tunisie;1029762;28065;0;2.73;0.00;97.27
2022-03-20;Togo;36878;272;0;0.74;0.00;99.26
2022-03-20;El Salvador;161052;4109;0;2.55;0.00;97.45
2022-03-20;Saint-Marin;14870;112;0;0.75;0.00;99.25
2022-03-20;Singapour;1015017;1198;0;0.12;0.00;99.88
2022-03-20;Rwanda;129647;1459;0;1.13;0.00;98.87
2022-03-20;Paraguay;647099;18586;0;2.87;0.00;97.13
2022-03-20;Pérou;3541397;211865;0;5.98;0.00;94.02
2022-03-20;Népal;978155;11950;0;1.22;0.00;98.78
2022-03-20;Niger;8788;308;0;3.50;0.00;96.50
2022-03-20;Malawi;85561;2626;0;3.07;0.00;96.93
2022-03-20;Martinique;137055;908;0;0.66;0.00;99.34
2022-03-20;Macédoine;303354;9180;0;3.03;0.00;96.97
2022-03-20;Monaco;10127;54;0;0.53;0.00;99.47
2022-03-20;Lesotho;32775;697;0;2.13;0.00;97.87
2022-03-20;Laos;152957;645;0;0.42;0.00;99.58
2022-03-20;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-20;Japon;6100331;27122;0;0.44;0.00;99.56
2022-03-20;Iran;7141033;139610;0;1.96;0.00;98.04
2022-03-20;Irlande;1365467;6638;0;0.49;0.00;99.51
2022-03-20;Grenade;13936;217;0;1.56;0.00;98.44
2022-03-20;Dominique;11724;62;0;0.53;0.00;99.47
2022-03-20;Colombie;6081131;139452;0;2.29;0.00;97.71
2022-03-20;Suisse;3268953;13423;0;0.41;0.00;99.59
2022-03-20;Belize;57143;654;0;1.14;0.00;98.86
2022-03-20;Brésil;29637814;657495;0;2.22;0.00;97.78
2022-03-20;Burundi;38308;38;0;0.10;0.00;99.90
2022-03-20;Barbade;57733;329;0;0.57;0.00;99.43
2022-03-20;Autriche;3466203;15409;0;0.44;0.00;99.56
2022-03-20;Arménie;422307;8595;0;2.04;0.00;97.96
2022-03-20;Andorre;39234;153;0;0.39;0.00;99.61
2022-03-20;Afrique du Sud;3704218;99881;0;2.70;0.00;97.30
2022-03-20;Vanuatu;753;1;0;0.13;0.00;99.87
2022-03-20;Vatican;29;0;0;0.00;0.00;100.00
2022-03-20;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-20;Thaïlande;3377410;24334;0;0.72;0.00;99.28
2022-03-20;Tonga;3232;2;0;0.06;0.00;99.94
2022-03-20;Syrie;55558;3127;0;5.63;0.00;94.37
2022-03-20;Sénégal;85827;1964;0;2.29;0.00;97.71
2022-03-20;Arabie Saoudite;749597;9028;0;1.20;0.00;98.80
2022-03-20;Qatar;359956;677;0;0.19;0.00;99.81
2022-03-20;Polynésie Française;71243;645;0;0.91;0.00;99.09
2022-03-20;Mauritanie;58662;981;0;1.67;0.00;98.33
2022-03-20;Mexique;5633928;322072;0;5.72;0.00;94.28
2022-03-20;Mali;30453;727;0;2.39;0.00;97.61
2022-03-20;Moldavie;510460;11389;0;2.23;0.00;97.77
2022-03-20;Lituanie;992101;8728;0;0.88;0.00;99.12
2022-03-20;Liban;1088196;10248;0;0.94;0.00;99.06
2022-03-20;Kenya;323281;5647;0;1.75;0.00;98.25
2022-03-20;Islande;170806;91;0;0.05;0.00;99.95
2022-03-20;Israël;3772751;10431;0;0.28;0.00;99.72
2022-03-20;Honduras;418300;10857;0;2.60;0.00;97.40
2022-03-20;Guatemala;816136;17238;0;2.11;0.00;97.89
2022-03-20;Gambie;11978;365;0;3.05;0.00;96.95
2022-03-20;Géorgie;1641874;16663;0;1.01;0.00;98.99
2022-03-20;Érythrée;9723;103;0;1.06;0.00;98.94
2022-03-20;République Dominicaine;577317;4375;0;0.76;0.00;99.24
2022-03-20;Chypre;377356;919;0;0.24;0.00;99.76
2022-03-20;Costa Rica;829400;8226;0;0.99;0.00;99.01
2022-03-20;Côte d'Ivoire;81655;796;0;0.97;0.00;99.03
2022-03-20;Canada;3404964;37215;0;1.09;0.00;98.91
2022-03-20;Bahamas;33221;787;0;2.37;0.00;97.63
2022-03-20;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-20;Bangladesh;1950609;29117;0;1.49;0.00;98.51
2022-03-20;Australie;3943368;5736;0;0.15;0.00;99.85
2022-03-20;Émirats Arabes Unis;887732;2302;0;0.26;0.00;99.74
2022-03-20;Zambie;315623;3962;0;1.26;0.00;98.74
2022-03-20;Ouganda;163688;3595;0;2.20;0.00;97.80
2022-03-20;St-Vincent / Grenadines;8326;106;0;1.27;0.00;98.73
2022-03-20;Turquie;14693917;97267;0;0.66;0.00;99.34
2022-03-20;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-20;Eswatini;69552;1392;0;2.00;0.00;98.00
2022-03-20;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-20;Slovénie;936847;6442;0;0.69;0.00;99.31
2022-03-20;Îles Salomon;9851;127;0;1.29;0.00;98.71
2022-03-20;Réunion;318695;689;0;0.22;0.00;99.78
2022-03-20;Papouasie-Nouvelle-Guinée;41533;639;0;1.54;0.00;98.46
2022-03-20;Nigéria;255103;3142;0;1.23;0.00;98.77
2022-03-20;Malaisie;3993124;34400;0;0.86;0.00;99.14
2022-03-20;Birmanie;608990;19425;0;3.19;0.00;96.81
2022-03-20;Montenegro;232193;2696;0;1.16;0.00;98.84
2022-03-20;Luxembourg;199202;1010;0;0.51;0.00;99.49
2022-03-20;Sainte-Lucie;22884;365;0;1.60;0.00;98.40
2022-03-20;Corée du Sud;9582815;12757;0;0.13;0.00;99.87
2022-03-20;Kirghizistan;200818;2980;0;1.48;0.00;98.52
2022-03-20;Italie;13861743;157785;0;1.14;0.00;98.86
2022-03-20;Croatie;1084012;15435;0;1.42;0.00;98.58
2022-03-20;Guinée;36435;440;0;1.21;0.00;98.79
2022-03-20;Guyane Française;78326;394;0;0.50;0.00;99.50
2022-03-20;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-20;Espagne;11324637;101703;0;0.90;0.00;99.10
2022-03-20;Algérie;265550;6871;0;2.59;0.00;97.41
2022-03-20;République Tchèque;3737891;39359;0;1.05;0.00;98.95
2022-03-20;Bhoutan;22004;9;0;0.04;0.00;99.96
2022-03-20;Belgique;3707561;30529;0;0.82;0.00;99.18
2022-03-20;Saint Barthélemy;3780;6;0;0.16;0.00;99.84
2022-03-20;Angola;99003;1900;0;1.92;0.00;98.08
2022-03-20;Afghanistan;177093;7654;0;4.32;0.00;95.68
2022-03-20;Zimbabwe;244452;5426;0;2.22;0.00;97.78
2022-03-20;Samoa;111;0;0;0.00;0.00;100.00
2022-03-20;Venezuela;519670;5668;0;1.09;0.00;98.91
2022-03-20;Trinité-et-Tobago;135097;3712;0;2.75;0.00;97.25
2022-03-20;Suriname;78946;1323;0;1.68;0.00;98.32
2022-03-20;Seychelles;39797;163;0;0.41;0.00;99.59
2022-03-20;Roumanie;2816039;64685;0;2.30;0.00;97.70
2022-03-20;Palestine;654380;5628;0;0.86;0.00;99.14
2022-03-20;Philippines;3674286;58263;0;1.59;0.00;98.41
2022-03-20;Nouvelle-Zélande;498474;163;0;0.03;0.00;99.97
2022-03-20;Nicaragua;18290;228;0;1.25;0.00;98.75
2022-03-20;Mozambique;225210;2200;0;0.98;0.00;99.02
2022-03-20;Malte;74518;622;0;0.83;0.00;99.17
2022-03-20;Mongolie;916723;2177;0;0.24;0.00;99.76
2022-03-20;Saint Martin;9912;63;0;0.64;0.00;99.36
2022-03-20;Lettonie;771038;5511;0;0.71;0.00;99.29
2022-03-20;Liechtenstein;15312;81;0;0.53;0.00;99.47
2022-03-20;Koweït;627342;2553;0;0.41;0.00;99.59
2022-03-20;Cambodge;134986;3051;0;2.26;0.00;97.74
2022-03-20;Inde;43009390;516510;0;1.20;0.00;98.80
2022-03-20;Haïti;30478;827;0;2.71;0.00;97.29
2022-03-20;Guinée-Bissau;8113;169;0;2.08;0.00;97.92
2022-03-20;Guadeloupe;128353;924;0;0.72;0.00;99.28
2022-03-20;France;23479209;137839;0;0.59;0.00;99.41
2022-03-20;Éthiopie;469455;7489;0;1.60;0.00;98.40
2022-03-20;Équateur;853850;35410;0;4.15;0.00;95.85
2022-03-20;Allemagne;18809998;126933;0;0.67;0.00;99.33
2022-03-20;Cuba;1081472;8506;0;0.79;0.00;99.21
2022-03-20;Chili;3392978;44518;0;1.31;0.00;98.69
2022-03-20;Rép. Dém. du Congo;86461;1335;0;1.54;0.00;98.46
2022-03-20;Burkina Faso;20813;379;0;1.82;0.00;98.18
2022-03-20;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-20;Antigua-et-Barbuda;7473;135;0;1.81;0.00;98.19
2022-03-20;Autres;721;15;0;2.08;0.00;97.92
2022-03-20;Kosovo;227124;3127;0;1.38;0.00;98.62
2022-03-20;États-Unis;79734788;971162;0;1.22;0.00;98.78
2022-03-20;Timor-Leste;22801;129;0;0.57;0.00;99.43
2022-03-20;Tchad;7269;190;0;2.61;0.00;97.39
2022-03-20;Soudan du sud;17093;138;0;0.81;0.00;99.19
2022-03-20;Slovaquie;2351701;19110;0;0.81;0.00;99.19
2022-03-20;Soudan;61775;4888;0;7.91;0.00;92.09
2022-03-20;Serbie;1955280;15687;0;0.80;0.00;99.20
2022-03-20;Portugal;3458727;21408;0;0.62;0.00;99.38
2022-03-20;Pakistan;1522191;30331;0;1.99;0.00;98.01
2022-03-20;Oman;387505;4250;0;1.10;0.00;98.90
2022-03-20;Pays-Bas;7686593;22407;0;0.29;0.00;99.71
2022-03-20;Namibie;157523;4016;0;2.55;0.00;97.45
2022-03-20;Maurice;192558;934;0;0.49;0.00;99.51
2022-03-20;Madagascar;63928;1380;0;2.16;0.00;97.84
2022-03-20;Macao;82;0;0;0.00;0.00;100.00
2022-03-20;Libye;501015;6374;0;1.27;0.00;98.73
2022-03-20;Sri Lanka;658197;16431;0;2.50;0.00;97.50
2022-03-20;Kiribati;3049;13;0;0.43;0.00;99.57
2022-03-20;Jamaïque;128539;2867;0;2.23;0.00;97.77
2022-03-20;Hongrie;1824089;44961;0;2.46;0.00;97.54
2022-03-20;Guyana;63194;1226;0;1.94;0.00;98.06
2022-03-20;Guinée Équatoriale;15899;183;0;1.15;0.00;98.85
2022-03-20;Ghana;160819;1445;0;0.90;0.00;99.10
2022-03-20;Gabon;47570;303;0;0.64;0.00;99.36
2022-03-20;Finlande;786312;2783;0;0.35;0.00;99.65
2022-03-20;Estonie;542386;2392;0;0.44;0.00;99.56
2022-03-20;Djibouti;15573;189;0;1.21;0.00;98.79
2022-03-20;Cap-vert;55925;401;0;0.72;0.00;99.28
2022-03-20;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-03-20;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-20;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-20;Brunéi Darussalam;124716;189;0;0.15;0.00;99.85
2022-03-20;Bulgarie;1124186;36282;0;3.23;0.00;96.77
2022-03-20;Azerbaïdjan;791482;9656;0;1.22;0.00;98.78
2022-03-20;Argentine;9007753;127494;0;1.42;0.00;98.58
2022-03-20;Yémen;11801;2140;0;18.13;0.00;81.87
2022-03-20;Uruguay;875313;7138;0;0.82;0.00;99.18
2022-03-20;Taïwan;21905;853;0;3.89;0.00;96.11
2022-03-20;Sao Tomé-et-Principe;5941;73;0;1.23;0.00;98.77
2022-03-20;Sierra Leone;7674;125;0;1.63;0.00;98.37
2022-03-20;Suède;2475687;18053;0;0.73;0.00;99.27
2022-03-20;Russie;17327694;357234;0;2.06;0.00;97.94
2022-03-20;Palaos;3945;6;0;0.15;0.00;99.85
2022-03-20;Pologne;5891140;114218;0;1.94;0.00;98.06
2022-03-20;Panama;761508;8156;0;1.07;0.00;98.93
2022-03-20;Norvège;1379467;2169;0;0.16;0.00;99.84
2022-03-20;Nouvelle-Calédonie;59921;306;0;0.51;0.00;99.49
2022-03-20;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-20;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-20;Maroc;1162497;16052;0;1.38;0.00;98.62
2022-03-20;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-20;Kazakhstan;1393427;19001;0;1.36;0.00;98.64
2022-03-20;Comores;8076;160;0;1.98;0.00;98.02
2022-03-20;Jordanie;1680179;13959;0;0.83;0.00;99.17
2022-03-20;Iraq;2316044;25129;0;1.08;0.00;98.92
2022-03-20;Indonésie;5962483;153738;0;2.58;0.00;97.42
2022-03-20;Hong-Kong;1047690;5896;0;0.56;0.00;99.44
2022-03-20;Grèce;2788654;26937;0;0.97;0.00;99.03
2022-03-20;Gibraltar;16253;101;0;0.62;0.00;99.38
2022-03-20;Royaume-Uni;20227687;163998;0;0.81;0.00;99.19
2022-03-20;Fidji;64221;834;0;1.30;0.00;98.70
2022-03-20;Égypte;495373;24277;0;4.90;0.00;95.10
2022-03-20;Danemark;3016833;5422;0;0.18;0.00;99.82
2022-03-20;Chine;130684;4638;0;3.55;0.00;96.45
2022-03-20;Congo (Brazzaville);24059;383;0;1.59;0.00;98.41
2022-03-20;Bélarus;951081;6722;0;0.71;0.00;99.29
2022-03-20;Bolivie;899697;21482;0;2.39;0.00;97.61
2022-03-20;Bahreïn;544851;1465;0;0.27;0.00;99.73
2022-03-20;Bosnie-Herzégovine;373985;15664;0;4.19;0.00;95.81
2022-03-20;Albanie;273088;3487;0;1.28;0.00;98.72
2022-03-19;Albanie;273040;3487;0;1.28;0.00;98.72
2022-03-19;Bosnie-Herzégovine;373985;15664;0;4.19;0.00;95.81
2022-03-19;Bahreïn;543835;1465;0;0.27;0.00;99.73
2022-03-19;Bolivie;899524;21482;0;2.39;0.00;97.61
2022-03-19;Bélarus;949994;6716;0;0.71;0.00;99.29
2022-03-19;Congo (Brazzaville);24059;383;0;1.59;0.00;98.41
2022-03-19;Chine;130199;4638;0;3.56;0.00;96.44
2022-03-19;Danemark;3011849;5395;0;0.18;0.00;99.82
2022-03-19;Égypte;495373;24277;0;4.90;0.00;95.10
2022-03-19;Fidji;64221;834;0;1.30;0.00;98.70
2022-03-19;Royaume-Uni;20227687;163998;0;0.81;0.00;99.19
2022-03-19;Gibraltar;16253;101;0;0.62;0.00;99.38
2022-03-19;Grèce;2776192;26893;0;0.97;0.00;99.03
2022-03-19;Hong-Kong;1033541;5650;0;0.55;0.00;99.45
2022-03-19;Indonésie;5956561;153599;0;2.58;0.00;97.42
2022-03-19;Iraq;2315791;25127;0;1.09;0.00;98.91
2022-03-19;Jordanie;1680179;13959;0;0.83;0.00;99.17
2022-03-19;Comores;8076;160;0;1.98;0.00;98.02
2022-03-19;Kazakhstan;1393369;19001;0;1.36;0.00;98.64
2022-03-19;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-19;Maroc;1162444;16051;0;1.38;0.00;98.62
2022-03-19;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-19;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-19;Nouvelle-Calédonie;59921;306;0;0.51;0.00;99.49
2022-03-19;Norvège;1378238;2169;0;0.16;0.00;99.84
2022-03-19;Panama;761004;8153;0;1.07;0.00;98.93
2022-03-19;Pologne;5885446;114206;0;1.94;0.00;98.06
2022-03-19;Palaos;3945;6;0;0.15;0.00;99.85
2022-03-19;Russie;17297181;356812;0;2.06;0.00;97.94
2022-03-19;Suède;2475687;18053;0;0.73;0.00;99.27
2022-03-19;Sierra Leone;7673;125;0;1.63;0.00;98.37
2022-03-19;Sao Tomé-et-Principe;5940;73;0;1.23;0.00;98.77
2022-03-19;Taïwan;21784;853;0;3.92;0.00;96.08
2022-03-19;Uruguay;874404;7134;0;0.82;0.00;99.18
2022-03-19;Yémen;11799;2140;0;18.14;0.00;81.86
2022-03-19;Argentine;9006526;127483;0;1.42;0.00;98.58
2022-03-19;Azerbaïdjan;791404;9651;0;1.22;0.00;98.78
2022-03-19;Bulgarie;1123714;36272;0;3.23;0.00;96.77
2022-03-19;Brunéi Darussalam;123422;180;0;0.15;0.00;99.85
2022-03-19;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-19;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-19;Cameroun;119414;1926;0;1.61;0.00;98.39
2022-03-19;Cap-vert;55925;401;0;0.72;0.00;99.28
2022-03-19;Djibouti;15573;189;0;1.21;0.00;98.79
2022-03-19;Estonie;541551;2385;0;0.44;0.00;99.56
2022-03-19;Finlande;786312;2783;0;0.35;0.00;99.65
2022-03-19;Gabon;47570;303;0;0.64;0.00;99.36
2022-03-19;Ghana;160791;1445;0;0.90;0.00;99.10
2022-03-19;Guinée Équatoriale;15899;183;0;1.15;0.00;98.85
2022-03-19;Guyana;63183;1226;0;1.94;0.00;98.06
2022-03-19;Hongrie;1824089;44961;0;2.46;0.00;97.54
2022-03-19;Jamaïque;128500;2863;0;2.23;0.00;97.77
2022-03-19;Kiribati;3049;13;0;0.43;0.00;99.57
2022-03-19;Sri Lanka;657961;16426;0;2.50;0.00;97.50
2022-03-19;Libye;500864;6368;0;1.27;0.00;98.73
2022-03-19;Macao;82;0;0;0.00;0.00;100.00
2022-03-19;Madagascar;63928;1380;0;2.16;0.00;97.84
2022-03-19;Maurice;192558;934;0;0.49;0.00;99.51
2022-03-19;Namibie;157516;4015;0;2.55;0.00;97.45
2022-03-19;Pays-Bas;7651770;22399;0;0.29;0.00;99.71
2022-03-19;Oman;387180;4250;0;1.10;0.00;98.90
2022-03-19;Pakistan;1521888;30329;0;1.99;0.00;98.01
2022-03-19;Portugal;3458727;21408;0;0.62;0.00;99.38
2022-03-19;Serbie;1953897;15676;0;0.80;0.00;99.20
2022-03-19;Soudan;61775;4888;0;7.91;0.00;92.09
2022-03-19;Slovaquie;2344057;19093;0;0.81;0.00;99.19
2022-03-19;Soudan du sud;17093;138;0;0.81;0.00;99.19
2022-03-19;Tchad;7269;190;0;2.61;0.00;97.39
2022-03-19;Timor-Leste;22801;129;0;0.57;0.00;99.43
2022-03-19;États-Unis;79728165;971087;0;1.22;0.00;98.78
2022-03-19;Kosovo;227093;3127;0;1.38;0.00;98.62
2022-03-19;Autres;721;15;0;2.08;0.00;97.92
2022-03-19;Antigua-et-Barbuda;7473;135;0;1.81;0.00;98.19
2022-03-19;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-19;Burkina Faso;20813;379;0;1.82;0.00;98.18
2022-03-19;Rép. Dém. du Congo;86461;1335;0;1.54;0.00;98.46
2022-03-19;Chili;3381681;44440;0;1.31;0.00;98.69
2022-03-19;Cuba;1080686;8506;0;0.79;0.00;99.21
2022-03-19;Allemagne;18717682;126920;0;0.68;0.00;99.32
2022-03-19;Équateur;849699;35348;0;4.16;0.00;95.84
2022-03-19;Éthiopie;469441;7489;0;1.60;0.00;98.40
2022-03-19;France;23397926;137809;0;0.59;0.00;99.41
2022-03-19;Guadeloupe;128353;924;0;0.72;0.00;99.28
2022-03-19;Guinée-Bissau;8113;169;0;2.08;0.00;97.92
2022-03-19;Haïti;30478;827;0;2.71;0.00;97.29
2022-03-19;Inde;43007841;516479;0;1.20;0.00;98.80
2022-03-19;Cambodge;134889;3050;0;2.26;0.00;97.74
2022-03-19;Koweït;627143;2553;0;0.41;0.00;99.59
2022-03-19;Liechtenstein;15243;81;0;0.53;0.00;99.47
2022-03-19;Lettonie;769131;5507;0;0.72;0.00;99.28
2022-03-19;Saint Martin;9912;63;0;0.64;0.00;99.36
2022-03-19;Mongolie;916723;2177;0;0.24;0.00;99.76
2022-03-19;Malte;74315;621;0;0.84;0.00;99.16
2022-03-19;Mozambique;225206;2199;0;0.98;0.00;99.02
2022-03-19;Nicaragua;18290;228;0;1.25;0.00;98.75
2022-03-19;Nouvelle-Zélande;483965;151;0;0.03;0.00;99.97
2022-03-19;Philippines;3673717;58023;0;1.58;0.00;98.42
2022-03-19;Palestine;654380;5628;0;0.86;0.00;99.14
2022-03-19;Roumanie;2813798;64669;0;2.30;0.00;97.70
